x,y,z,yaw,velocity,change_flag
-41.5870,-0.1111,1.8497,-0.2277,7.0,0
-40.9079,-0.2485,1.8248,-0.1713,7.0,0
-40.2426,-0.3560,1.7810,-0.1259,7.0,0
-39.5659,-0.4256,1.7660,-0.0931,7.0,0
-38.9392,-0.4676,1.7395,-0.0721,7.0,0
-38.2645,-0.4975,1.7209,-0.0576,7.0,0
-37.6131,-0.5036,1.6944,-0.0499,7.0,0
-36.9825,-0.5003,1.6636,-0.0453,7.0,0
-36.3515,-0.5319,1.6470,-0.0417,7.0,0
-35.6881,-0.5448,1.6203,-0.0387,7.0,0
-35.0192,-0.5549,1.6002,-0.0355,7.0,0
-34.3459,-0.5621,1.5932,-0.0336,7.0,0
-33.6457,-0.5378,1.5640,-0.0327,7.0,0
-32.9246,-0.5698,1.5476,-0.0306,7.0,0
-32.2180,-0.5603,1.5309,-0.0298,7.0,0
-31.5296,-0.5809,1.5175,-0.0289,7.0,0
-31.0262,-0.5542,1.4992,-0.0283,7.0,0
-30.3159,-0.5820,1.4744,-0.0261,7.0,0
-29.5866,-0.5920,1.4498,-0.0242,7.0,0
-28.8471,-0.5836,1.4361,-0.0234,7.0,0
-28.1297,-0.5795,1.4069,-0.0217,7.0,0
-27.6242,-0.5910,1.3870,-0.0209,7.0,0
-27.1197,-0.5940,1.3720,-0.0204,7.0,0
-26.5613,-0.5862,1.3431,-0.0193,7.0,0
-26.0365,-0.5728,1.3159,-0.0187,7.0,0
-25.4632,-0.5783,1.2993,-0.0170,7.0,0
-24.8908,-0.5888,1.2811,-0.0155,7.0,0
-24.3650,-0.5739,1.2672,-0.0141,7.0,0
-23.8061,-0.5779,1.2273,-0.0127,7.0,0
-23.2731,-0.5701,1.2077,-0.0121,7.0,0
-22.7030,-0.5681,1.1862,-0.0114,7.0,0
-22.1822,-0.5539,1.1642,-0.0109,7.0,0
-21.6505,-0.5568,1.1555,-0.0095,7.0,0
-21.1420,-0.5505,1.1371,-0.0096,7.0,0
-20.6040,-0.5338,1.1107,-0.0092,7.0,0
-20.0866,-0.5309,1.0851,-0.0090,7.0,0
-19.5821,-0.5305,1.0645,-0.0091,7.0,0
-19.0785,-0.5111,1.0336,-0.0094,7.0,0
-18.5730,-0.5061,1.0424,-0.0084,7.0,0
-17.8259,-0.5049,1.0006,-0.0067,7.0,0
-17.1262,-0.5010,0.9684,-0.0058,7.0,0
-16.4057,-0.4841,0.9404,-0.0051,7.0,0
-15.9038,-0.4791,0.9131,-0.0042,7.0,0
-15.2240,-0.4650,0.8990,-0.0044,7.0,0
-14.5161,-0.4607,0.8642,-0.0034,7.0,0
-13.8390,-0.4479,0.8365,-0.0033,7.0,0
-13.1564,-0.4212,0.8161,-0.0028,7.0,0
-12.4911,-0.4201,0.7803,-0.0026,7.0,0
-11.8164,-0.4092,0.7555,-0.0029,7.0,0
-11.1613,-0.4011,0.7312,-0.0039,7.0,0
-10.5179,-0.3781,0.6980,-0.0045,7.0,0
-9.8395,-0.3604,0.6628,-0.0050,7.0,0
-9.1833,-0.3453,0.6421,-0.0054,7.0,0
