x,y,z,yaw,velocity,change_flag
-20.5257,94.3966,-0.9503,3.1281,7.0,0
-21.0857,94.3961,-0.9460,3.1311,7.0,0
-21.6238,94.3849,-0.9583,3.1342,7.0,0
-22.1777,94.3745,-0.9627,3.1379,7.0,0
-22.7595,94.3611,-0.9794,3.1408,7.0,0
-23.3177,94.3442,-0.9937,-3.1401,7.0,0
-23.8847,94.3351,-0.9967,-3.1388,7.0,0
-24.4635,94.3250,-1.0091,-3.1383,7.0,0
-25.0247,94.3088,-1.0179,-3.1383,7.0,0
-25.5760,94.2811,-1.0211,-3.1396,7.0,0
-26.1188,94.2720,-1.0203,-3.1409,7.0,0
-26.6784,94.2784,-1.0264,3.1411,7.0,0
-27.2526,94.2624,-1.0353,3.1400,7.0,0
-27.7945,94.2509,-1.0443,3.1384,7.0,0
-28.3612,94.2442,-1.0571,3.1365,7.0,0
-28.9049,94.2354,-1.0642,3.1359,7.0,0
-29.4499,94.2207,-1.0679,3.1354,7.0,0
-30.1868,94.2170,-1.0828,3.1350,7.0,0
-30.7980,94.2140,-1.0749,3.1346,7.0,0
-31.3101,94.2058,-1.0725,3.1333,7.0,0
-31.8243,94.1975,-1.0730,3.1316,7.0,0
-32.3520,94.1922,-1.0809,3.1311,7.0,0
-32.8919,94.1881,-1.0863,3.1310,7.0,0
-33.4826,94.1746,-1.0852,3.1255,7.0,0
-34.0662,94.1497,-1.0938,3.1136,7.0,0
-34.5885,94.1601,-1.0950,3.1000,7.0,0
-35.1779,94.1617,-1.1014,3.0816,7.0,0
-35.7846,94.1874,-1.1009,3.0583,7.0,0
-36.4216,94.2451,-1.1011,3.0277,7.0,0
-37.0983,94.3198,-1.1047,2.9913,7.0,0
-37.8005,94.4325,-1.1218,2.9515,7.0,0
-38.4644,94.5568,-1.1260,2.9097,7.0,0
-39.1303,94.7283,-1.1400,2.8672,7.0,0
-39.8003,94.9311,-1.1489,2.8237,7.0,0
-40.4451,95.1910,-1.1574,2.7742,7.0,0
-41.0692,95.4651,-1.1675,2.7204,7.0,0
-41.6174,95.7358,-1.1742,2.6615,7.0,0
-42.1595,96.0321,-1.1918,2.6047,7.0,0
-42.7071,96.3515,-1.2008,2.5510,7.0,0
-43.1958,96.6855,-1.2111,2.4976,7.0,0
-43.6574,97.0299,-1.2234,2.4469,7.0,0
-44.1018,97.3766,-1.2281,2.3993,7.0,0
-44.4973,97.7261,-1.2432,2.3530,7.0,0
-44.9508,98.1690,-1.2648,2.2957,7.0,0
-45.3536,98.6357,-1.2954,2.2428,7.0,0
-45.6989,99.0755,-1.3210,2.1900,7.0,0
-46.0120,99.4891,-1.3445,2.1350,7.0,0
-46.3538,99.9732,-1.3492,2.0709,7.0,0
-46.6469,100.4817,-1.3704,2.0124,7.0,0
-46.8860,100.9382,-1.3888,1.9644,7.0,0
-47.1046,101.4428,-1.3919,1.9177,7.0,0
-47.3562,102.0332,-1.3969,1.8586,7.0,0
-47.5166,102.5261,-1.4100,1.8151,7.0,0
-47.6582,103.1267,-1.4211,1.7632,7.0,0
-47.7722,103.7042,-1.4282,1.7179,7.0,0
-47.8491,104.2190,-1.4415,1.6851,7.0,0
-47.8885,104.7701,-1.4626,1.6640,7.0,0
-47.9516,105.3272,-1.4902,1.6598,7.0,0
-47.9983,105.8418,-1.4970,1.6589,7.0,0
-48.0572,106.3717,-1.5061,1.6566,7.0,0
-48.1254,106.9704,-1.5103,1.6580,7.0,0
-48.2178,107.5530,-1.5117,1.6749,7.0,0
-48.3329,108.1049,-1.5293,1.7086,7.0,0
-48.4585,108.7228,-1.5360,1.7585,7.0,0
-48.6108,109.3688,-1.5421,1.8165,7.0,0
-48.7562,109.8987,-1.5361,1.8601,7.0,0
-48.9179,110.4344,-1.5414,1.8948,7.0,0
-49.0959,110.9948,-1.5462,1.9188,7.0,0
-49.2972,111.5576,-1.5390,1.9305,7.0,0
-49.5107,112.1001,-1.5432,1.9304,7.0,0
-49.7261,112.6603,-1.5395,1.9282,7.0,0
-49.9414,113.2166,-1.5297,1.9246,7.0,0
-50.1516,113.7470,-1.5247,1.9154,7.0,0
-50.3689,114.2576,-1.5207,1.8986,7.0,0
-50.5821,114.7794,-1.5119,1.8764,7.0,0
-50.7783,115.3328,-1.5167,1.8490,7.0,0
-50.9477,115.8810,-1.5061,1.8171,7.0,0
-51.0920,116.4132,-1.5016,1.7844,7.0,0
-51.2302,116.9437,-1.4963,1.7503,7.0,0
-51.3318,117.4679,-1.5007,1.7148,7.0,0
-51.4219,118.0039,-1.5043,1.6794,7.0,0
-51.4793,118.5405,-1.5022,1.6458,7.0,0
-51.5461,119.1140,-1.4968,1.6081,7.0,0
-51.5724,119.6294,-1.5021,1.5681,7.0,0
-51.5795,120.1562,-1.5055,1.5210,7.0,0
-51.5412,120.6752,-1.5143,1.4673,7.0,0
-51.4212,121.2173,-1.5192,1.4080,7.0,0
-51.2681,121.7659,-1.5182,1.3498,7.0,0
-51.1380,122.3265,-1.5330,1.3056,7.0,0
-51.0005,122.9057,-1.5426,1.2826,7.0,0
-50.8528,123.4796,-1.5564,1.2759,7.0,0
-50.6769,124.0684,-1.5693,1.2789,7.0,0
-50.5387,124.6793,-1.5912,1.2897,7.0,0
-50.3863,125.2786,-1.6039,1.3070,7.0,0
-50.2476,125.8870,-1.6162,1.3280,7.0,0
-50.1270,126.4875,-1.6233,1.3534,7.0,0
-50.0041,127.1040,-1.6195,1.3825,7.0,0
-49.9154,127.7118,-1.6294,1.4132,7.0,0
-49.8326,128.3259,-1.6372,1.4441,7.0,0
-49.7715,128.9721,-1.6431,1.4703,7.0,0
-49.7320,129.5962,-1.6515,1.4873,7.0,0
-49.6798,130.2323,-1.6490,1.4981,7.0,0
-49.6441,130.8774,-1.6480,1.5058,7.0,0
-49.6183,131.5215,-1.6671,1.5094,7.0,0
-49.5778,132.1748,-1.6768,1.5135,7.0,0
-49.5536,132.8092,-1.6597,1.5204,7.0,0
-49.5435,133.4808,-1.6673,1.5292,7.0,0
-49.5156,134.1511,-1.6735,1.5376,7.0,0
-49.5103,134.8542,-1.6714,1.5463,7.0,0
-49.5123,135.5174,-1.6793,1.5511,7.0,0
-49.5120,136.1933,-1.6806,1.5543,7.0,0
-49.5106,136.8814,-1.6787,1.5555,7.0,0
-49.5247,137.5340,-1.6843,1.5559,7.0,0
-49.5123,138.1987,-1.6917,1.5569,7.0,0
-49.5199,138.8710,-1.6847,1.5582,7.0,0
-49.5248,139.5273,-1.6961,1.5604,7.0,0
-49.5312,140.1945,-1.6977,1.5629,7.0,0
-49.5284,140.8489,-1.7078,1.5638,7.0,0
-49.5523,141.5045,-1.7071,1.5646,7.0,0
-49.5586,142.1737,-1.7139,1.5640,7.0,0
-49.5641,142.8308,-1.7222,1.5640,7.0,0
-49.5837,143.5046,-1.7328,1.5641,7.0,0
-49.5831,144.1595,-1.7403,1.5644,7.0,0
-49.5975,144.8220,-1.7287,1.5655,7.0,0
-49.6023,145.4706,-1.7308,1.5671,7.0,0
-49.6374,146.1287,-1.7485,1.5691,7.0,0
-49.6367,146.8160,-1.7354,1.5698,7.0,0
-49.6787,147.4930,-1.7426,1.5705,7.0,0
-49.6928,148.1599,-1.7573,1.5693,7.0,0
-49.6953,148.8273,-1.7451,1.5683,7.0,0
